GPL_ID	PROBE_ID	GENE_SYMBOL	GENE_ID	ORGANISM
Affy_microarray	ESPL1	ESPL1	9700	HOMO_SAPIENS
Affy_microarray	GMPR2	GMPR2	51292	HOMO_SAPIENS
Affy_microarray	TBC1D19	TBC1D19	55296	HOMO_SAPIENS
Affy_microarray	ERGIC1	ERGIC1	57222	HOMO_SAPIENS
Affy_microarray	ERBB4	ERBB4	2066	HOMO_SAPIENS
Affy_microarray	TSPAN32	TSPAN32	10077	HOMO_SAPIENS
Affy_microarray	MAP4	MAP4	4134	HOMO_SAPIENS
Affy_microarray	GPHN	GPHN	10243	HOMO_SAPIENS
Affy_microarray	SLC6A2	SLC6A2	6530	HOMO_SAPIENS
Affy_microarray	HIVEP1	HIVEP1	3096	HOMO_SAPIENS
Affy_microarray	DFFB	DFFB	1677	HOMO_SAPIENS
Affy_microarray	EIF4EBP2	EIF4EBP2	1979	HOMO_SAPIENS
Affy_microarray	DMRT1	DMRT1	1761	HOMO_SAPIENS
Affy_microarray	HSPB6	HSPB6	126393	HOMO_SAPIENS
Affy_microarray	IER2	IER2	9592	HOMO_SAPIENS
Affy_microarray	AIFM1	AIFM1	9131	HOMO_SAPIENS
Affy_microarray	WWC2	WWC2	53842	HOMO_SAPIENS
Affy_microarray	MRPL4	MRPL4	51073	HOMO_SAPIENS
Affy_microarray	FLJ21062	FLJ21062		HOMO_SAPIENS
Affy_microarray	EPB41L4A	EPB41L4A	64097	HOMO_SAPIENS
Affy_microarray	SH2D6	SH2D6	284948	HOMO_SAPIENS
Affy_microarray	TAF4B	TAF4B	6875	HOMO_SAPIENS
Affy_microarray	GAL3ST3	GAL3ST3	89792	HOMO_SAPIENS
Affy_microarray	MALT1	MALT1	10892	HOMO_SAPIENS
Affy_microarray	RTDR1	RTDR1	27156	HOMO_SAPIENS
Affy_microarray	ARVCF	ARVCF	421	HOMO_SAPIENS
Affy_microarray	MEX3B	MEX3B	84206	HOMO_SAPIENS
Affy_microarray	FBXO16	FBXO16	157574	HOMO_SAPIENS
Affy_microarray	KIF7	KIF7	374654	HOMO_SAPIENS
Affy_microarray	C1QC	C1QC	714	HOMO_SAPIENS
Affy_microarray	ZNF783	ZNF783	100289678	HOMO_SAPIENS
Affy_microarray	ZNF85	ZNF85	7639	HOMO_SAPIENS
Affy_microarray	MMP13	MMP13	4322	HOMO_SAPIENS
Affy_microarray	KIAA0329	KIAA0329		HOMO_SAPIENS
Affy_microarray	RTP3	RTP3	83597	HOMO_SAPIENS
Affy_microarray	ZBED3	ZBED3	84327	HOMO_SAPIENS
Affy_microarray	CLGN	CLGN	1047	HOMO_SAPIENS
Affy_microarray	SLC25A37	SLC25A37	51312	HOMO_SAPIENS
Affy_microarray	hCG_18290	hCG_18290		HOMO_SAPIENS
Affy_microarray	OR5AS1	OR5AS1	219447	HOMO_SAPIENS
Affy_microarray	SMARCC2	SMARCC2	6601	HOMO_SAPIENS
Affy_microarray	FAM109A	FAM109A	144717	HOMO_SAPIENS
Affy_microarray	CCDC12	CCDC12	151903	HOMO_SAPIENS
Affy_microarray	USF2	USF2	7392	HOMO_SAPIENS
Affy_microarray	DEPDC7	DEPDC7	91614	HOMO_SAPIENS
Affy_microarray	C20orf24	C20orf24	55969	HOMO_SAPIENS
Affy_microarray	JMJD3	JMJD3		HOMO_SAPIENS
Affy_microarray	DSP	DSP	1832	HOMO_SAPIENS
Affy_microarray	SLIC1	SLIC1		HOMO_SAPIENS
Affy_microarray	FAM20A	FAM20A	54757	HOMO_SAPIENS
Affy_microarray	IRF2BP2	IRF2BP2	359948	HOMO_SAPIENS
Affy_microarray	ZNF230	ZNF230	7773	HOMO_SAPIENS
Affy_microarray	MSN	MSN	4478	HOMO_SAPIENS
Affy_microarray	SLC9A5	SLC9A5	6553	HOMO_SAPIENS
Affy_microarray	EPDR1	EPDR1	54749	HOMO_SAPIENS
Affy_microarray	MUSK	MUSK	4593	HOMO_SAPIENS
Affy_microarray	ZNF434	ZNF434	54925	HOMO_SAPIENS
Affy_microarray	SMARCD1	SMARCD1	6602	HOMO_SAPIENS
Affy_microarray	ZFP106	ZFP106	64397	HOMO_SAPIENS
Affy_microarray	ZNF347	ZNF347	84671	HOMO_SAPIENS
Affy_microarray	GTF2E1	GTF2E1	2960	HOMO_SAPIENS
Affy_microarray	RY1	RY1		HOMO_SAPIENS
Affy_microarray	ATAD2B	ATAD2B	54454	HOMO_SAPIENS
Affy_microarray	ARHGAP17	ARHGAP17	55114	HOMO_SAPIENS
Affy_microarray	KCNIP3	KCNIP3	30818	HOMO_SAPIENS
Affy_microarray	SFPQ	SFPQ	100996496	HOMO_SAPIENS
Affy_microarray	GFRA4	GFRA4	64096	HOMO_SAPIENS
Affy_microarray	AKR1B10	AKR1B10	57016	HOMO_SAPIENS
Affy_microarray	TIGD6	TIGD6	81789	HOMO_SAPIENS
Affy_microarray	RGS16	RGS16	6004	HOMO_SAPIENS
Affy_microarray	URB1	URB1	9875	HOMO_SAPIENS
Affy_microarray	OR4C46	OR4C46	119749	HOMO_SAPIENS
Affy_microarray	TOP3B	TOP3B	8940	HOMO_SAPIENS
Affy_microarray	NFATC4	NFATC4	4776	HOMO_SAPIENS
Affy_microarray	CA14	CA14	23632	HOMO_SAPIENS
Affy_microarray	BMPR1A	BMPR1A	657	HOMO_SAPIENS
Affy_microarray	SNRP70	SNRP70		HOMO_SAPIENS
Affy_microarray	PRL	PRL	5617	HOMO_SAPIENS
Affy_microarray	C6orf130	C6orf130	221443	HOMO_SAPIENS
Affy_microarray	STAG2	STAG2	10735	HOMO_SAPIENS
Affy_microarray	CD55	CD55	1604	HOMO_SAPIENS
Affy_microarray	RPS23	RPS23	6228	HOMO_SAPIENS
Affy_microarray	SSX2	SSX2	6757	HOMO_SAPIENS
Affy_microarray	FDPSL2A	FDPSL2A		HOMO_SAPIENS
Affy_microarray	FBXO27	FBXO27	126433	HOMO_SAPIENS
Affy_microarray	SYNGR3	SYNGR3	9143	HOMO_SAPIENS
Affy_microarray	TMSL3	TMSL3		HOMO_SAPIENS
Affy_microarray	EML1	EML1	2009	HOMO_SAPIENS
Affy_microarray	NUP93	NUP93	9688	HOMO_SAPIENS
Affy_microarray	SMAD3	SMAD3	4088	HOMO_SAPIENS
Affy_microarray	KIAA1189	KIAA1189		HOMO_SAPIENS
Affy_microarray	HNRPUL2	HNRPUL2		HOMO_SAPIENS
Affy_microarray	TBC1D12	TBC1D12	23232	HOMO_SAPIENS
Affy_microarray	C16orf24	C16orf24		HOMO_SAPIENS
Affy_microarray	MRVI1	MRVI1	10335	HOMO_SAPIENS
Affy_microarray	ZNF581	ZNF581	51545	HOMO_SAPIENS
Affy_microarray	ELOVL3	ELOVL3	83401	HOMO_SAPIENS
Affy_microarray	OR51Q1	OR51Q1	390061	HOMO_SAPIENS
Affy_microarray	CACNB3	CACNB3	784	HOMO_SAPIENS
Affy_microarray	GALNT13	GALNT13	114805	HOMO_SAPIENS
Affy_microarray	C10orf84	C10orf84		HOMO_SAPIENS
Affy_microarray	NEDD4	NEDD4	4734	HOMO_SAPIENS
Affy_microarray	SPO11	SPO11	23626	HOMO_SAPIENS
Affy_microarray	OR5AU1	OR5AU1	390445	HOMO_SAPIENS
Affy_microarray	NEK4	NEK4	6787	HOMO_SAPIENS
Affy_microarray	PRKAR2A	PRKAR2A	5576	HOMO_SAPIENS
Affy_microarray	IHPK1	IHPK1		HOMO_SAPIENS
Affy_microarray	ATP6V0B	ATP6V0B	533	HOMO_SAPIENS
Affy_microarray	CACNA1E	CACNA1E	777	HOMO_SAPIENS
Affy_microarray	CEACAM8	CEACAM8	1088	HOMO_SAPIENS
Affy_microarray	PEX14	PEX14	5195	HOMO_SAPIENS
Affy_microarray	FLJ12993	FLJ12993		HOMO_SAPIENS
Affy_microarray	ZBTB38	ZBTB38	253461	HOMO_SAPIENS
Affy_microarray	PCTK2	PCTK2		HOMO_SAPIENS
Affy_microarray	LRRC16	LRRC16		HOMO_SAPIENS
Affy_microarray	FBLIM1	FBLIM1	54751	HOMO_SAPIENS
Affy_microarray	FYCO1	FYCO1	79443	HOMO_SAPIENS
Affy_microarray	RP5-1022P6.2	RP5-1022P6.2	56261	HOMO_SAPIENS
Affy_microarray	CMTM1	CMTM1	113540	HOMO_SAPIENS
Affy_microarray	PLTP	PLTP	5360	HOMO_SAPIENS
Affy_microarray	RAPH1	RAPH1	65059	HOMO_SAPIENS
Affy_microarray	DOCK8	DOCK8	81704	HOMO_SAPIENS
Affy_microarray	EZH2	EZH2	2146	HOMO_SAPIENS
Affy_microarray	SLC25A1	SLC25A1	6576	HOMO_SAPIENS
Affy_microarray	PLEKHB1	PLEKHB1	58473	HOMO_SAPIENS
Affy_microarray	GRB7	GRB7	2886	HOMO_SAPIENS
Affy_microarray	ZFP37	ZFP37	7539	HOMO_SAPIENS
Affy_microarray	MRPL33	MRPL33	9553	HOMO_SAPIENS
Affy_microarray	PELO	PELO	53918	HOMO_SAPIENS
Affy_microarray	ARMC1	ARMC1	55156	HOMO_SAPIENS
Affy_microarray	C9orf27	C9orf27		HOMO_SAPIENS
Affy_microarray	FLJ25778	FLJ25778		HOMO_SAPIENS
Affy_microarray	C9orf37	C9orf37	85026	HOMO_SAPIENS
Affy_microarray	TMEM66	TMEM66	51669	HOMO_SAPIENS
Affy_microarray	SPRN	SPRN	503542	HOMO_SAPIENS
Affy_microarray	HBEGF	HBEGF	1839	HOMO_SAPIENS
Affy_microarray	PI4KA	PI4KA	5297	HOMO_SAPIENS
Affy_microarray	LEPRE1	LEPRE1	64175	HOMO_SAPIENS
Affy_microarray	POU2AF1	POU2AF1	5450	HOMO_SAPIENS
Affy_microarray	MRPL12	MRPL12	6182	HOMO_SAPIENS
Affy_microarray	REP15	REP15	387849	HOMO_SAPIENS
Affy_microarray	ZC3H3	ZC3H3	23144	HOMO_SAPIENS
Affy_microarray	RASAL1	RASAL1	8437	HOMO_SAPIENS
Affy_microarray	DDAH1	DDAH1	23576	HOMO_SAPIENS
Affy_microarray	ACBD5	ACBD5	91452	HOMO_SAPIENS
Affy_microarray	TMC2	TMC2	117532	HOMO_SAPIENS
Affy_microarray	CCDC137	CCDC137	339230	HOMO_SAPIENS
Affy_microarray	SAMD13	SAMD13	148418	HOMO_SAPIENS
Affy_microarray	UGT2B15	UGT2B15	7366	HOMO_SAPIENS
Affy_microarray	TIPARP	TIPARP	25976	HOMO_SAPIENS
Affy_microarray	DNASE1L3	DNASE1L3	1776	HOMO_SAPIENS
Affy_microarray	TRIM72	TRIM72	493829	HOMO_SAPIENS
Affy_microarray	DBX2	DBX2	440097	HOMO_SAPIENS
Affy_microarray	IPO8	IPO8	10526	HOMO_SAPIENS
Affy_microarray	C21orf88	C21orf88		HOMO_SAPIENS
Affy_microarray	MAP3K14	MAP3K14		HOMO_SAPIENS
Affy_microarray	LOC51233	LOC51233		HOMO_SAPIENS
Affy_microarray	GGTLA4	GGTLA4		HOMO_SAPIENS
Affy_microarray	PDE6D	PDE6D	5147	HOMO_SAPIENS
Affy_microarray	ZNF117	ZNF117	51351	HOMO_SAPIENS
Affy_microarray	CLK2	CLK2	1196	HOMO_SAPIENS
Affy_microarray	NKRF	NKRF	55922	HOMO_SAPIENS
Affy_microarray	TNFSF15	TNFSF15	9966	HOMO_SAPIENS
Affy_microarray	DUSP2	DUSP2	1844	HOMO_SAPIENS
Affy_microarray	SECISBP2	SECISBP2	79048	HOMO_SAPIENS
Affy_microarray	GABRR2	GABRR2	2570	HOMO_SAPIENS
Affy_microarray	PPAP2C	PPAP2C	8612	HOMO_SAPIENS
Affy_microarray	LOC51145	LOC51145		HOMO_SAPIENS
Affy_microarray	PAG1	PAG1	55824	HOMO_SAPIENS
Affy_microarray	PIK3C3	PIK3C3	5289	HOMO_SAPIENS
Affy_microarray	GNG10	GNG10	2790	HOMO_SAPIENS
Affy_microarray	APOL4	APOL4	80832	HOMO_SAPIENS
Affy_microarray	ANKRD28	ANKRD28	23243	HOMO_SAPIENS
Affy_microarray	STMN3	STMN3	50861	HOMO_SAPIENS
Affy_microarray	RAB14	RAB14	51552	HOMO_SAPIENS
Affy_microarray	CDK2AP2	CDK2AP2	10263	HOMO_SAPIENS
Affy_microarray	HDDC3	HDDC3	374659	HOMO_SAPIENS
Affy_microarray	COMMD7	COMMD7	149951	HOMO_SAPIENS
Affy_microarray	CXXC1	CXXC1	30827	HOMO_SAPIENS
Affy_microarray	HMCN1	HMCN1	83872	HOMO_SAPIENS
Affy_microarray	CD40	CD40	958	HOMO_SAPIENS
Affy_microarray	DYNC1LI2	DYNC1LI2	1783	HOMO_SAPIENS
Affy_microarray	GDI1	GDI1	2664	HOMO_SAPIENS
Affy_microarray	LOC646938	LOC646938	646938	HOMO_SAPIENS
Affy_microarray	VSNL1	VSNL1	7447	HOMO_SAPIENS
Affy_microarray	PIH1D1	PIH1D1	55011	HOMO_SAPIENS
Affy_microarray	RAET1G	RAET1G	353091	HOMO_SAPIENS
Affy_microarray	KRTAP5-9	KRTAP5-9	3846	HOMO_SAPIENS
Affy_microarray	EFTUD2	EFTUD2	9343	HOMO_SAPIENS
Affy_microarray	ZNF311	ZNF311	282890	HOMO_SAPIENS
Affy_microarray	ATP6V1G3	ATP6V1G3	127124	HOMO_SAPIENS
Affy_microarray	OR2W3	OR2W3	343171	HOMO_SAPIENS
Affy_microarray	SCN4A	SCN4A	6329	HOMO_SAPIENS
Affy_microarray	MED10	MED10	84246	HOMO_SAPIENS
Affy_microarray	FAM135A	FAM135A	57579	HOMO_SAPIENS
Affy_microarray	ARHGAP4	ARHGAP4	393	HOMO_SAPIENS
Affy_microarray	EHMT2	EHMT2	10919	HOMO_SAPIENS
Affy_microarray	UFD1L	UFD1L	7353	HOMO_SAPIENS
Affy_microarray	ERMP1	ERMP1	79956	HOMO_SAPIENS
Affy_microarray	MAG1	MAG1		HOMO_SAPIENS
Affy_microarray	THAP8	THAP8	199745	HOMO_SAPIENS
Affy_microarray	HACE1	HACE1	57531	HOMO_SAPIENS
Affy_microarray	FAM82C	FAM82C		HOMO_SAPIENS
Affy_microarray	C3orf20	C3orf20	84077	HOMO_SAPIENS
Affy_microarray	UNC84A	UNC84A	23353	HOMO_SAPIENS
Affy_microarray	SCD5	SCD5	79966	HOMO_SAPIENS
Affy_microarray	LASS6	LASS6		HOMO_SAPIENS
Affy_microarray	LSG1	LSG1	55341	HOMO_SAPIENS
Affy_microarray	MAL	MAL	4118	HOMO_SAPIENS
Affy_microarray	GPR22	GPR22	2845	HOMO_SAPIENS
Affy_microarray	WDR5B	WDR5B	54554	HOMO_SAPIENS
Affy_microarray	ACTRT1	ACTRT1	139741	HOMO_SAPIENS
Affy_microarray	C17orf60	C17orf60		HOMO_SAPIENS
Affy_microarray	GRIN2C	GRIN2C	2905	HOMO_SAPIENS
Affy_microarray	ARMC8	ARMC8	25852	HOMO_SAPIENS
Affy_microarray	SLC47A1	SLC47A1	55244	HOMO_SAPIENS
Affy_microarray	DMPK	DMPK	1760	HOMO_SAPIENS
Affy_microarray	DHRS13	DHRS13	147015	HOMO_SAPIENS
Affy_microarray	SMC1A	SMC1A	8243	HOMO_SAPIENS
Affy_microarray	KRTAP17-1	KRTAP17-1	83902	HOMO_SAPIENS
Affy_microarray	SMYD5	SMYD5	10322	HOMO_SAPIENS
Affy_microarray	TUSC2	TUSC2	11334	HOMO_SAPIENS
Affy_microarray	CRHR2	CRHR2	1395	HOMO_SAPIENS
Affy_microarray	KIR3DL2	KIR3DL2	727787	HOMO_SAPIENS
Affy_microarray	CCDC104	CCDC104	112942	HOMO_SAPIENS
Affy_microarray	ATP2C1	ATP2C1	27032	HOMO_SAPIENS
Affy_microarray	CROT	CROT	54677	HOMO_SAPIENS
Affy_microarray	PABPC3	PABPC3	5042	HOMO_SAPIENS
Affy_microarray	EGR1	EGR1	1958	HOMO_SAPIENS
Affy_microarray	THSD1	THSD1	55901	HOMO_SAPIENS
Affy_microarray	KHK	KHK	3795	HOMO_SAPIENS
Affy_microarray	SLC12A2	SLC12A2	6558	HOMO_SAPIENS
Affy_microarray	CD58	CD58	965	HOMO_SAPIENS
Affy_microarray	STOX2	STOX2	56977	HOMO_SAPIENS
Affy_microarray	CCDC76	CCDC76		HOMO_SAPIENS
Affy_microarray	CCDC48	CCDC48		HOMO_SAPIENS
Affy_microarray	DNAH1	DNAH1	25981	HOMO_SAPIENS
Affy_microarray	ZIC4	ZIC4	84107	HOMO_SAPIENS
Affy_microarray	OR1G1	OR1G1	8390	HOMO_SAPIENS
Affy_microarray	PSMC6	PSMC6	5706	HOMO_SAPIENS
Affy_microarray	PROKR1	PROKR1	10887	HOMO_SAPIENS
Affy_microarray	ABCB1	ABCB1	5243	HOMO_SAPIENS
Affy_microarray	TRAT1	TRAT1	50852	HOMO_SAPIENS
Affy_microarray	LLGL1	LLGL1	3996	HOMO_SAPIENS
Affy_microarray	MTF1	MTF1	4520	HOMO_SAPIENS
Affy_microarray	USP54	USP54	159195	HOMO_SAPIENS
Affy_microarray	PAGE2B	PAGE2B	389860	HOMO_SAPIENS
Affy_microarray	ITGB7	ITGB7	3695	HOMO_SAPIENS
Affy_microarray	CCDC81	CCDC81	60494	HOMO_SAPIENS
Affy_microarray	LOC149837	LOC149837		HOMO_SAPIENS
Affy_microarray	SCUBE1	SCUBE1	80274	HOMO_SAPIENS
Affy_microarray	ZSCAN10	ZSCAN10	84891	HOMO_SAPIENS
Affy_microarray	HUWE1	HUWE1	10075	HOMO_SAPIENS
Affy_microarray	CDH17	CDH17	1015	HOMO_SAPIENS
Affy_microarray	CD180	CD180	4064	HOMO_SAPIENS
Affy_microarray	IL17A	IL17A	3605	HOMO_SAPIENS
Affy_microarray	TMPO	TMPO	7112	HOMO_SAPIENS
Affy_microarray	KIAA1524	KIAA1524	57650	HOMO_SAPIENS
Affy_microarray	HDGFRP3	HDGFRP3	50810	HOMO_SAPIENS
Affy_microarray	OXCT1	OXCT1	5019	HOMO_SAPIENS
Affy_microarray	RRAS2	RRAS2	22800	HOMO_SAPIENS
Affy_microarray	LTBP2	LTBP2	4053	HOMO_SAPIENS
Affy_microarray	SV2B	SV2B	9899	HOMO_SAPIENS
Affy_microarray	CYP2A6	CYP2A6	1548	HOMO_SAPIENS
Affy_microarray	PKD1L2	PKD1L2	114780	HOMO_SAPIENS
Affy_microarray	PPM1M	PPM1M	132160	HOMO_SAPIENS
Affy_microarray	FLJ22662	FLJ22662		HOMO_SAPIENS
Affy_microarray	ZNF502	ZNF502	91392	HOMO_SAPIENS
Affy_microarray	GP6	GP6	51206	HOMO_SAPIENS
Affy_microarray	CRYBA2	CRYBA2	1412	HOMO_SAPIENS
Affy_microarray	LEF1	LEF1	51176	HOMO_SAPIENS
Affy_microarray	CTPS	CTPS		HOMO_SAPIENS
Affy_microarray	EYA1	EYA1	2138	HOMO_SAPIENS
Affy_microarray	EPS8L1	EPS8L1	54869	HOMO_SAPIENS
Affy_microarray	MAPK14	MAPK14	1432	HOMO_SAPIENS
Affy_microarray	SERPINB2	SERPINB2	5055	HOMO_SAPIENS
Affy_microarray	GTF2F2	GTF2F2	2963	HOMO_SAPIENS
Affy_microarray	ZNHIT4	ZNHIT4		HOMO_SAPIENS
Affy_microarray	PLA1A	PLA1A	51365	HOMO_SAPIENS
Affy_microarray	C20orf114	C20orf114		HOMO_SAPIENS
Affy_microarray	HPR	HPR	3250	HOMO_SAPIENS
Affy_microarray	C18orf2	C18orf2		HOMO_SAPIENS
Affy_microarray	SATB2	SATB2	23314	HOMO_SAPIENS
Affy_microarray	KCNJ9	KCNJ9	3765	HOMO_SAPIENS
Affy_microarray	MGC157906	MGC157906		HOMO_SAPIENS
Affy_microarray	MOCS3	MOCS3	27304	HOMO_SAPIENS
Affy_microarray	C17orf71	C17orf71		HOMO_SAPIENS
Affy_microarray	PPHLN1	PPHLN1	51535	HOMO_SAPIENS
Affy_microarray	HIST1H2BN	HIST1H2BN	8341	HOMO_SAPIENS
Affy_microarray	RAPGEF1	RAPGEF1	2889	HOMO_SAPIENS
Affy_microarray	MAP3K8	MAP3K8	1326	HOMO_SAPIENS
Affy_microarray	DLG4	DLG4	1742	HOMO_SAPIENS
Affy_microarray	STC1	STC1	6781	HOMO_SAPIENS
Affy_microarray	CDGAP	CDGAP		HOMO_SAPIENS
Affy_microarray	DDX26B	DDX26B	203522	HOMO_SAPIENS
Affy_microarray	LOC150223	LOC150223		HOMO_SAPIENS
Affy_microarray	CPSF3	CPSF3	51692	HOMO_SAPIENS
Affy_microarray	TMEM14A	TMEM14A	28978	HOMO_SAPIENS
Affy_microarray	MYH3	MYH3	4621	HOMO_SAPIENS
Affy_microarray	GPKOW	GPKOW	27238	HOMO_SAPIENS
Affy_microarray	SULT1A1	SULT1A1	6817	HOMO_SAPIENS
Affy_microarray	SPON1	SPON1	10418	HOMO_SAPIENS
Affy_microarray	YY1AP1	YY1AP1	55249	HOMO_SAPIENS
Affy_microarray	RAB23	RAB23	51715	HOMO_SAPIENS
Affy_microarray	PLA2G4A	PLA2G4A	5321	HOMO_SAPIENS
Affy_microarray	MAPRE3	MAPRE3	22924	HOMO_SAPIENS
Affy_microarray	ZNF516	ZNF516	9658	HOMO_SAPIENS
Affy_microarray	GGPS1	GGPS1	9453	HOMO_SAPIENS
Affy_microarray	EXOC3L2	EXOC3L2	90332	HOMO_SAPIENS
Affy_microarray	C19orf42	C19orf42		HOMO_SAPIENS
Affy_microarray	MAP2K2	MAP2K2	5605	HOMO_SAPIENS
Affy_microarray	HIST1H2BB	HIST1H2BB	3018	HOMO_SAPIENS
Affy_microarray	RNF19B	RNF19B	127544	HOMO_SAPIENS
Affy_microarray	C6orf128	C6orf128		HOMO_SAPIENS
Affy_microarray	TLR8	TLR8	51311	HOMO_SAPIENS
Affy_microarray	PCDHA9	PCDHA9	9752	HOMO_SAPIENS
Affy_microarray	CARS2	CARS2	79587	HOMO_SAPIENS
Affy_microarray	CLUL1	CLUL1	27098	HOMO_SAPIENS
Affy_microarray	RHAG	RHAG	6005	HOMO_SAPIENS
Affy_microarray	UNK	UNK	85451	HOMO_SAPIENS
Affy_microarray	EXOC8	EXOC8	149371	HOMO_SAPIENS
Affy_microarray	C9orf95	C9orf95		HOMO_SAPIENS
Affy_microarray	C14orf143	C14orf143		HOMO_SAPIENS
Affy_microarray	MAML3	MAML3	55534	HOMO_SAPIENS
Affy_microarray	LDHA	LDHA	3939	HOMO_SAPIENS
Affy_microarray	MRPL20	MRPL20	55052	HOMO_SAPIENS
Affy_microarray	KLHDC6	KLHDC6		HOMO_SAPIENS
Affy_microarray	ATP5S	ATP5S	27109	HOMO_SAPIENS
Affy_microarray	C8orf55	C8orf55		HOMO_SAPIENS
Affy_microarray	PHF19	PHF19	26147	HOMO_SAPIENS
Affy_microarray	KRTAP13-4	KRTAP13-4	284827	HOMO_SAPIENS
Affy_microarray	TTC5	TTC5	91875	HOMO_SAPIENS
Affy_microarray	XKR5	XKR5		HOMO_SAPIENS
Affy_microarray	SILV	SILV		HOMO_SAPIENS
Affy_microarray	TEX28	TEX28	101060305	HOMO_SAPIENS
Affy_microarray	TCTN1	TCTN1	79600	HOMO_SAPIENS
Affy_microarray	CX40.1	CX40.1		HOMO_SAPIENS
Affy_microarray	PPP2R5C	PPP2R5C	5527	HOMO_SAPIENS
Affy_microarray	C12orf30	C12orf30		HOMO_SAPIENS
Affy_microarray	CAPG	CAPG	822	HOMO_SAPIENS
Affy_microarray	MPZL1	MPZL1	9019	HOMO_SAPIENS
Affy_microarray	ARSB	ARSB	411	HOMO_SAPIENS
Affy_microarray	TDH	TDH	157739	HOMO_SAPIENS
Affy_microarray	WASF4	WASF4		HOMO_SAPIENS
Affy_microarray	TSSK3	TSSK3	81629	HOMO_SAPIENS
Affy_microarray	7A5	7A5		HOMO_SAPIENS
Affy_microarray	CRISPLD1	CRISPLD1	83690	HOMO_SAPIENS
Affy_microarray	MAD1L1	MAD1L1	8379	HOMO_SAPIENS
Affy_microarray	SPIN4	SPIN4	139886	HOMO_SAPIENS
Affy_microarray	AMPD1	AMPD1	270	HOMO_SAPIENS
Affy_microarray	DPYSL5	DPYSL5	56896	HOMO_SAPIENS
Affy_microarray	INPP1	INPP1	3628	HOMO_SAPIENS
Affy_microarray	ANKRD11	ANKRD11	29123	HOMO_SAPIENS
Affy_microarray	NPAS4	NPAS4	266743	HOMO_SAPIENS
Affy_microarray	GCET2	GCET2		HOMO_SAPIENS
Affy_microarray	RNASE9	RNASE9	390443	HOMO_SAPIENS
Affy_microarray	GUCY2D	GUCY2D	3000	HOMO_SAPIENS
Affy_microarray	CCDC98	CCDC98		HOMO_SAPIENS
Affy_microarray	FGF4	FGF4	2249	HOMO_SAPIENS
Affy_microarray	CPM	CPM	1368	HOMO_SAPIENS
Affy_microarray	SLC26A4	SLC26A4	5172	HOMO_SAPIENS
Affy_microarray	PLD5	PLD5	200150	HOMO_SAPIENS
Affy_microarray	FAM59A	FAM59A		HOMO_SAPIENS
Affy_microarray	FBXO5	FBXO5	26271	HOMO_SAPIENS
Affy_microarray	SIPA1L1	SIPA1L1	26037	HOMO_SAPIENS
Affy_microarray	DPYS	DPYS	1807	HOMO_SAPIENS
Affy_microarray	ATG4D	ATG4D	84971	HOMO_SAPIENS
Affy_microarray	TGM3	TGM3	7053	HOMO_SAPIENS
Affy_microarray	MTCH1	MTCH1	23787	HOMO_SAPIENS
Affy_microarray	HK1	HK1	3098	HOMO_SAPIENS
Affy_microarray	CDC26	CDC26	246184	HOMO_SAPIENS
Affy_microarray	GALNT12	GALNT12	79695	HOMO_SAPIENS
Affy_microarray	LOC339229	LOC339229		HOMO_SAPIENS
Affy_microarray	MRPL35	MRPL35	51318	HOMO_SAPIENS
Affy_microarray	ORC4L	ORC4L	5000	HOMO_SAPIENS
Affy_microarray	TNKS	TNKS	8658	HOMO_SAPIENS
Affy_microarray	C2orf24	C2orf24		HOMO_SAPIENS
Affy_microarray	ZNF553	ZNF553		HOMO_SAPIENS
Affy_microarray	GGTLA1	GGTLA1		HOMO_SAPIENS
Affy_microarray	ZNF497	ZNF497	162968	HOMO_SAPIENS
Affy_microarray	CDY1B	CDY1B	9085	HOMO_SAPIENS
Affy_microarray	SLC30A4	SLC30A4	7782	HOMO_SAPIENS
Affy_microarray	TUB	TUB	7275	HOMO_SAPIENS
Affy_microarray	ARHGEF18	ARHGEF18	23370	HOMO_SAPIENS
Affy_microarray	ARRB1	ARRB1	408	HOMO_SAPIENS
Affy_microarray	KCNK1	KCNK1	3775	HOMO_SAPIENS
Affy_microarray	EREG	EREG	2069	HOMO_SAPIENS
Affy_microarray	SCAMP5	SCAMP5	192683	HOMO_SAPIENS
Affy_microarray	RUNDC3B	RUNDC3B	154661	HOMO_SAPIENS
Affy_microarray	ADAMTS20	ADAMTS20	80070	HOMO_SAPIENS
Affy_microarray	IL17RB	IL17RB	55540	HOMO_SAPIENS
Affy_microarray	FLJ20323	FLJ20323		HOMO_SAPIENS
Affy_microarray	MCAM	MCAM	4162	HOMO_SAPIENS
Affy_microarray	POLR3E	POLR3E	101060521	HOMO_SAPIENS
Affy_microarray	AQR	AQR	9716	HOMO_SAPIENS
Affy_microarray	IPMK	IPMK	253430	HOMO_SAPIENS
Affy_microarray	CDCA7	CDCA7	83879	HOMO_SAPIENS
Affy_microarray	CAMP	CAMP	820	HOMO_SAPIENS
Affy_microarray	GRHL3	GRHL3	57822	HOMO_SAPIENS
Affy_microarray	ADAMTSL2	ADAMTSL2	9719	HOMO_SAPIENS
Affy_microarray	CLMN	CLMN	79789	HOMO_SAPIENS
Affy_microarray	SSTR3	SSTR3	6753	HOMO_SAPIENS
Affy_microarray	MAGEA5	MAGEA5		HOMO_SAPIENS
